"Index","Open","High","Low","Close","Volume"
2073-03-19,105.3593979,105.4061966,105.1875,105.3125,7374
2073-03-20,105.3516006,105.4531021,105.2811966,105.4061966,3568
2073-03-21,105.3516006,105.3906021,105.3281021,105.3438034,3202
2073-03-22,105.2891006,105.2968979,105.2031021,105.2733994,4286
2073-03-23,105.2733994,105.2733994,105.0311966,105.1016006,8911
2073-03-24,105.1327972,105.2811966,105.0625,105.2343979,4536
2073-03-25,105.2811966,105.3281021,105.2422028,105.3202972,2436
2073-03-26,105.3281021,105.3827972,105.3125,105.3358994,4401
2073-03-27,105.25,105.3906021,105.1875,105.3047028,4659
2073-03-28,105.25,105.3906021,105.2422028,105.3358994,5546
2073-03-29,105.3438034,105.4843979,105.3202972,105.4688034,4028
2073-03-30,105.5311966,105.7422028,105.5156021,105.6875,9789
2073-03-31,105.6952972,105.7422028,105.6406021,105.7188034,4013
2073-04-01,105.7968979,105.875,105.7811966,105.8202972,7398
2073-04-02,105.8827972,106.0391006,105.875,106.0233994,7993
2073-04-03,106.0391006,106.1406021,105.75,106.1016006,8090
2073-04-04,106.0858994,106.1483994,105.9297028,106.0077972,6514
2073-04-05,106,106.125,105.9452972,106.0156021,7436
2073-04-06,106.0156021,106.0858994,105.9922028,106.0625,5121
2073-04-07,106.0468979,106.2188034,105.8438034,106.1952972,10001
2073-04-08,106.2891006,106.3672028,106.25,106.2968979,6769
2073-04-09,106.2422028,106.25,106.0938034,106.1016006,5598
2073-04-10,106.125,106.1875,106.0156021,106.0625,7473
2073-04-11,105.9843979,105.9922028,105.9375,105.9531021,6241
2073-04-12,105.8281021,105.8281021,105.6016006,105.6172028,9212
2073-04-13,105.1718979,105.2031021,104.8281021,104.875,8754
2073-04-14,105.0547028,105.2811966,105,105.2656021,10225
2073-04-15,105.3047028,105.3672028,105.0468979,105.1406021,8440
2073-04-16,105.1641006,105.1641006,104.7266006,104.8516006,6551
2073-04-17,104.75,104.9218979,104.7031021,104.7343979,9795
2073-04-18,104.6406021,105,104.4688034,104.9297028,26693
2073-04-19,104.9843979,105.2188034,104.875,104.9297028,26130
2073-04-20,105.0468979,105.4688034,105.0311966,105.4531021,26262
2073-04-21,105.4375,105.5625,105.3593979,105.5625,10290
2073-04-22,104.8438034,104.875,104.75,104.8516006,7687
2073-04-23,104.8281021,104.9375,104.75,104.8906021,9349
2073-04-24,104.7266006,104.7343979,104.1875,104.3593979,8463
2073-04-25,104.1561966,104.3438034,104,104.1718979,12522
2073-04-26,104.1952972,104.4375,103.9843979,104.0781021,6622
2073-04-27,104.1797028,104.2891006,104.0625,104.2188034,5375
2073-04-28,104.3358994,104.4688034,104.2811966,104.375,9562
2073-04-29,104.1952972,104.2343979,104.0938034,104.2266006,4523
2073-04-30,104.2811966,104.4061966,104.1875,104.2811966,5547
2073-05-01,104.25,104.2811966,104.125,104.2343979,1381
2073-05-02,104.3202972,104.3358994,104.1797028,104.1952972,3576
2073-05-03,104.0938034,104.1561966,104.0077972,104.0311966,799
2073-05-04,103.9766006,104.2343979,103.9608994,104.2108994,3325
2073-05-05,104.2266006,104.3202972,104.125,104.2968979,1909
2073-05-06,104.2891006,104.5468979,104.2891006,104.4922028,2050
2073-05-07,104.4375,104.4531021,104.1875,104.2108994,5298
2073-05-08,104.2422028,104.3438034,104.2266006,104.2811966,9219
2073-05-09,104.2811966,104.3202972,104.0938034,104.3047028,8240
2073-05-10,104.3672028,104.5625,104.3593979,104.5547028,8152
2073-05-11,104.5,104.6093979,104.4766006,104.5702972,10008
2073-05-12,104.4843979,104.6561966,104.4843979,104.6483994,12446
2073-05-13,104.7031021,104.8983994,104.6875,104.8593979,10856
2073-05-14,104.7968979,105.2188034,104.7968979,105.2108994,10571
2073-05-15,105.2343979,105.2891006,105.1875,105.2108994,8328
2073-05-16,105.1561966,105.2031021,105.0391006,105.1875,18939
2073-05-17,105.25,105.2811966,105.0547028,105.1093979,6200
2073-05-18,105.0702972,105.0858994,104.8438034,104.8983994,5374
2073-05-19,104.9688034,105.0156021,104.8281021,105.0156021,15043
2073-05-20,104.8342972,104.9531021,104.7811966,104.8342972,8662
2073-05-21,104.8516006,104.9531021,104.7188034,104.7968979,5983
2073-05-22,104.7968979,104.875,104.625,104.6406021,7904
2073-05-23,104.5938034,104.6718979,104.4843979,104.6327972,11173
2073-05-24,104.5858994,104.6718979,104.5,104.6483994,3136
2073-05-25,104.5938034,104.9531021,104.5625,104.9297028,7912
2073-05-26,104.9843979,105,104.8125,104.8983994,9029
2073-05-27,104.75,104.8438034,104.625,104.6875,15404
2073-05-28,104.6483994,104.875,104.5938034,104.8593979,11295
2073-05-29,104.9452972,105.0625,104.9061966,105.0625,6129
2073-05-30,105.1561966,105.1718979,104.9688034,105.0547028,9811
2073-05-31,105.0781021,105.1718979,105.0468979,105.0938034,4935
2073-06-01,105.0311966,105.0938034,104.9688034,105.0858994,4158
2073-06-02,105.0468979,105.2577972,105.0311966,105.2266006,2379
2073-06-03,105.1561966,105.2266006,105.1406021,105.1952972,2464
2073-06-04,105.2266006,105.25,105,105.0156021,4773
2073-06-05,105,105,104.8125,104.9608994,11640
2073-06-06,104.9297028,104.9922028,104.8906021,104.9843979,3320
2073-06-07,105.0077972,105.2266006,105,105.1952972,5482
2073-06-08,105.2188034,105.2343979,105.1483994,105.2031021,2923
2073-06-09,105.1093979,105.2811966,105.1093979,105.1718979,8622
2073-06-10,103.3438034,103.4141006,103.3358994,103.3906021,171
2073-06-11,103.3906021,103.4531021,103.1561966,103.1641006,263
2073-06-12,103.2031021,103.2031021,103.0468979,103.0468979,103
2073-06-13,103.1483994,103.1483994,103.0781021,103.0781021,275
2073-06-14,103.1172028,103.125,103.0702972,103.125,241
2073-06-15,103.1016006,103.2891006,103.0858994,103.2733994,182
2073-06-16,103.2811966,103.3593979,103.1200027,103.1200027,2743
2073-06-17,103.3516006,103.4061966,103.2343979,103.2733994,367
2073-06-18,103.2811966,103.4141006,103.2577972,103.2811966,1931
2073-06-19,103.2811966,103.4843979,103.2422028,103.4766006,1238
2073-06-20,103.4375,103.6797028,103.4375,103.6327972,1845
2073-06-21,103.6561966,103.7656021,103.5938034,103.5938034,221
2073-06-22,103.6483994,103.8438034,103.5938034,103.7188034,290
2073-06-23,103.8125,103.8906021,103.7811966,103.7811966,986
2073-06-24,103.6952972,103.9218979,103.6875,103.9218979,531
2073-06-25,103.9297028,103.9688034,103.8593979,103.8827972,761
2073-06-26,103.875,104.0077972,103.8281021,103.9375,1018
2073-06-27,103.9531021,104.0938034,103.9218979,104.0702972,244
2073-06-28,104.0625,104.1641006,104.0625,104.1561966,1495
2073-06-29,104.0938034,104.1093979,103.9218979,104.0468979,519
2073-06-30,104.0156021,104.1172028,103.9608994,104.0858994,420
2073-07-01,104.1172028,104.1875,104.0625,104.1875,526
2073-07-02,104.1952972,104.25,104.0547028,104.2266006,94
2073-07-03,104.1561966,104.2188034,104.1561966,104.2188034,680
2073-07-04,104.2188034,104.2811966,104.1561966,104.2188034,1158
2073-07-05,104.2031021,104.4141006,104.1561966,104.4141006,1215
2073-07-06,104.3827972,104.5781021,104.3827972,104.4688034,187
2073-07-07,104.4375,104.5,104.4141006,104.5,259
2073-07-08,104.5468979,104.5625,104.4608994,104.4843979,1321
2073-07-09,104.4531021,104.5781021,104.4531021,104.5702972,107
2073-07-10,104.5625,104.6406021,104.5547028,104.6093979,1517
2073-07-11,104.625,104.6718979,104.4922028,104.5547028,570
2073-07-12,104.5625,104.7188034,104.5625,104.7108994,46
2073-07-13,104.6875,104.7108994,104.6718979,104.7031021,1075
2073-07-14,104.7811966,104.8125,104.7031021,104.8125,946
2073-07-15,104.7811966,104.7891006,104.4531021,104.4766006,64
2073-07-16,104.4608994,104.5938034,104.4375,104.5938034,1001
2073-07-17,104.5781021,104.75,104.5311966,104.7422028,398
2073-07-18,104.75,104.75,104.6016006,104.6016006,608
2073-07-19,104.5938034,104.5938034,104.2968979,104.375,681
2073-07-20,104.375,104.4766006,104.3281021,104.4688034,1148
2073-07-21,104.4375,104.6093979,104.4297028,104.6093979,658
2073-07-22,104.5547028,104.5547028,104.3593979,104.3593979,2612
2073-07-23,104.4843979,104.5625,104.4688034,104.5391006,551
2073-07-24,104.5233994,104.6797028,104.5233994,104.6797028,194
2073-07-25,104.7031021,104.8047028,104.6952972,104.7811966,1501
2073-07-26,104.7656021,104.8202972,104.6641006,104.6641006,109
2073-07-27,104.7031021,104.7031021,104.6718979,104.7031021,745
2073-07-28,104.5625,104.6797028,104.5625,104.6718979,480
2073-07-29,104.7266006,104.8438034,104.625,104.8438034,229
2073-07-30,104.7811966,104.9531021,104.7811966,104.9297028,40
2073-07-31,104.9531021,104.9766006,104.8906021,104.8906021,32
2073-08-01,104.0938034,104.1952972,104,104.1952972,214
2073-08-02,104.125,104.2811966,104.125,104.2188034,91
2073-08-03,104.125,104.2031021,104.125,104.2031021,142
2073-08-04,104.2031021,104.3516006,104.1016006,104.3516006,87
2073-08-05,104.3593979,104.3983994,104.1952972,104.1952972,510
2073-08-06,104.1797028,104.9061966,104.1797028,104.2811966,276
2073-08-07,104.2656021,104.4452972,104.2343979,104.4375,78
2073-08-08,104.8047028,104.875,104.75,104.8047028,1021
2073-08-09,104.875,105.0781021,104.875,105.0781021,747
2073-08-10,105.0938034,105.0938034,104.8438034,104.8672028,392
2073-08-11,104.9843979,105.0311966,104.8281021,104.9297028,669
2073-08-12,105,105.0156021,104.8125,104.8281021,476
2073-08-13,104.7968979,104.9375,104.7968979,104.9375,732
2073-08-14,105.0311966,105.5,105.0311966,105.1093979,712
2073-08-15,105.1561966,105.1561966,104.9766006,105.0156021,339
2073-08-16,105.0077972,105.0156021,104.9375,105.0156021,166
2073-08-17,105.0233994,105.1172028,104.9452972,105.1172028,2866
2073-08-18,105.0781021,105.3047028,105.0781021,105.2891006,314
2073-08-19,105.2343979,105.3125,105.2108994,105.2811966,149
2073-08-20,105.0311966,105.25,105.0311966,105.25,602
2073-08-21,105.2031021,105.4375,105.1875,105.4297028,1272
2073-08-22,105.4061966,105.7188034,105.3593979,105.6718979,974
2073-08-23,105.6875,105.75,105.3438034,105.6561966,1315
2073-08-24,105.6016006,105.7811966,105.5781021,105.7811966,265
2073-08-25,105.8125,105.9061966,105.75,105.7811966,236
2073-08-26,105.7343979,105.9843979,105.7343979,105.7656021,733
2073-08-27,105.7188034,105.7188034,105.375,105.625,271
2073-08-28,105.7188034,105.8593979,105.5781021,105.6952972,553
2073-08-29,105.875,106.0625,105.8516006,106.0625,1017
2073-08-30,106.0625,106.1952972,105.9688034,106.1561966,437
2073-08-31,106.2343979,106.3983994,106.0077972,106.3593979,1865
2073-09-01,106.3906021,106.7968979,106.1561966,106.2031021,740
2073-09-02,106.2188034,106.375,106.2188034,106.3438034,324
2073-09-03,106.4375,106.625,106.4375,106.5468979,1218
2073-09-04,106.5,106.5311966,106.1875,106.2108994,611
2073-09-05,106.3047028,106.3125,106.1718979,106.1718979,139
2073-09-06,106.2343979,106.5,106.2188034,106.5,432
2073-09-07,106.5625,106.7656021,106.5625,106.7188034,576
2073-09-08,106.75,107.0311966,106.7188034,106.9843979,248
2073-09-09,106.9452972,107.1875,106.9297028,107.1875,332
2073-09-10,107.2188034,107.2188034,106.8281021,106.875,439
2073-09-11,106.9608994,107.0625,106.8281021,107.0077972,144
2073-09-12,107.0391006,107.0391006,106.8438034,106.9218979,1127
2073-09-13,106.8827972,106.8827972,106.7188034,106.8047028,227
2073-09-14,106.8125,106.875,106.75,106.75,267
2073-09-15,106.8281021,107.0311966,106.7891006,107.0233994,628
2073-09-16,107.1016006,107.1093979,106.7188034,106.7188034,86
2073-09-17,106.75,106.7968979,106.4843979,106.6016006,158
2073-09-18,106.5311966,106.5702972,106.5077972,106.5702972,159
2073-09-19,106.5938034,106.8438034,106.5938034,106.8438034,658
2073-09-20,106.8438034,106.8672028,106.6641006,106.75,202
2073-09-21,106.7343979,106.7343979,106.5311966,106.5311966,119
2073-09-22,106.5311966,106.6952972,106.5311966,106.6718979,659
2073-09-23,106.6016006,106.7266006,106.5938034,106.7031021,776
2073-09-24,106.7266006,106.75,106.5,106.5702972,434
2073-09-25,106.625,106.6797028,106.5702972,106.6718979,284
2073-09-26,106.7188034,106.875,106.6875,106.8202972,1
2073-09-27,106.5311966,106.7188034,106.4922028,106.7188034,192
2073-09-28,106.7891006,106.7891006,106.6172028,106.6406021,206
2073-09-29,106.7811966,106.8983994,106.7811966,106.8672028,171
2073-09-30,106.8672028,106.8672028,106.7188034,106.7343979,293
2073-10-01,106.625,106.625,106.4608994,106.4608994,599
2073-10-02,106.4531021,106.5468979,106.3281021,106.4843979,126
2073-10-03,106.4375,106.4688034,106.4141006,106.4688034,385
2073-10-04,106.7577972,106.8281021,106.7031021,106.7188034,689
2073-10-05,106.7577972,106.9375,106.7577972,106.8983994,466
2073-10-06,106.9843979,106.9843979,106.75,106.9688034,174
2073-10-07,106.9141006,107.0077972,106.8983994,106.9688034,769
2073-10-08,106.9297028,107.1406021,106.9297028,107.0781021,894
2073-10-09,107.125,107.125,106.9141006,106.9141006,107
2073-10-10,106.9531021,106.9531021,106.8593979,106.875,43
2073-10-11,107.0625,107.2811966,107.0547028,107.2811966,926
2073-10-12,107.2968979,107.5156021,107.25,107.4688034,523
2073-10-13,107.4061966,107.4922028,107.2422028,107.2811966,519
2073-10-14,107.2968979,107.4375,107.25,107.4375,236
2073-10-15,107.3438034,107.4688034,107.25,107.4218979,470
2073-10-16,107.4608994,107.4608994,107.2188034,107.3047028,1053
2073-10-17,107.3593979,107.4608994,107.2968979,107.4061966,238
2073-10-18,107.3906021,107.3906021,107.2968979,107.3202972,78
2073-10-19,107.3202972,107.5077972,107.3202972,107.5077972,657
2073-10-20,107.5702972,107.6016006,107.3906021,107.4375,497
2073-10-21,107.4608994,107.5,107.25,107.3125,364
2073-10-22,107.2577972,107.2577972,106.875,106.875,1075
2073-10-23,107,107.0077972,106.8281021,106.8827972,777
2073-10-24,106.7188034,106.7968979,106.5858994,106.6172028,615
2073-10-25,106.6875,106.8593979,106.5468979,106.7343979,803
2073-10-26,106.75,106.75,106.4843979,106.4843979,625
2073-10-27,106.4688034,106.5625,106.4375,106.4766006,814
2073-10-28,106.5311966,106.6875,106.5311966,106.5468979,562
2073-10-29,106.625,106.8438034,106.5468979,106.7968979,1563
2073-10-30,106.8125,107.0625,106.8125,107.0156021,694
2073-10-31,107.1797028,107.2188034,107.1406021,107.1561966,554
2073-11-01,107.1797028,107.5156021,107.1718979,107.4375,522
2073-11-02,107.4218979,107.5,107.2811966,107.5,852
2073-11-03,107.4688034,107.6406021,107.3593979,107.6406021,152
2073-11-04,107.625,107.625,107.4141006,107.4141006,257
2073-11-05,107.4141006,107.4141006,107.3281021,107.3672028,1587
2073-11-06,107.3438034,107.375,107.2811966,107.3047028,978
